Summary,Description,DateCreated,DateModified,Status,Reporter,Assignee,AffectsVersion,FixVersion,Resolution,CommentBody,CommentBody,CommentBody,CommentBody,CommentBody,CommentBody,CommentBody,CommentBody
Logout gave rails error,"
http://dev.peerwater.org/home_page/logout
email on app submission missing,"
when an app is submitted an email used to go out to the submitter (bcc admin@).

the email template exists still.

however, email is not being sent.

email should come from system@ and that account was removed somehow. account is restored and now can get password reset from that account, but this one is missing.

",10/10/2011 09:36:22,10/10/2011 10:18:24,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:24; ajaya; 
closing."
remove cycle choosing dropdown on application,"for now it is too confusing and the functionality is not needed.

it is up to admin to ensure that there will never be 2 submissions active at any given point.

this drop down is in a couple of spots.


-----

also when the user clicks done, it should always go to the application summary page: ""view_application_detail""
sometimes goes to dashboard and sometimes to summary.

from all pages it should go to the same page.
",10/10/2011 09:36:26,10/10/2011 09:36:29,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed
Home page gives error,"opened a new browser window and went to qa.peerwater.org but got this error (had not logged in, may have some session left open from yesterday):

http://qa.peerwater.org/dashboard/member_dashboard



ActiveRecord::RecordNotFound in Dashboard#member_dashboard

Showing app/views/layouts/standard-layout.rhtml where line #52 raised:
Couldn't find Organization with ID=24

Extracted source (around line #52):
49: <%if @logged_in.to_s == 'Y'%> 50: <table> 51: <tr> 52: <td width=""387"" align=""right"" valign=""top"" class=""welcomeText pLeft30"">Welcome <%=Organization.find(session[:sessionobj].organization_id).name%></td> 53: </tr> 54: </table> 55: <%end%>

RAILS_ROOT: ../config/..
Application Trace | Framework Trace | Full Trace

#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:955:in `find_one'
#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:941:in `find_from_ids'
#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:382:in `find'
#{RAILS_ROOT}/app/views/layouts/standard-layout.rhtml:52:in `_run_rhtml_layouts_standard_layout'

#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:955:in `find_one'
#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:941:in `find_from_ids'
#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:382:in `find'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_view/base.rb:314:in `compile_and_render_template'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_view/base.rb:290:in `render_template'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_view/base.rb:249:in `render_file'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/layout.rb:249:in `render_without_benchmark'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:53:in `render'
/usr/lib/ruby/1.8/benchmark.rb:293:in `measure'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:53:in `render'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/base.rb:911:in `perform_action_without_filters'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/filters.rb:368:in `perform_action_without_benchmark'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:69:in `perform_action_without_rescue'
/usr/lib/ruby/1.8/benchmark.rb:293:in `measure'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:69:in `perform_action_without_rescue'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/rescue.rb:82:in `perform_action'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/base.rb:381:in `process_without_filters'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/filters.rb:377:in `process_without_session_management_support'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/session_management.rb:117:in `process'
#{RAILS_ROOT}/vendor/rails/railties/lib/dispatcher.rb:38:in `dispatch'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:150:in `process_request'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:54:in `process!'
/usr/lib/ruby/gems/1.8/gems/fcgi-0.8.6.1/fcgi.rb:600:in `each_cgi'
/usr/lib/ruby/gems/1.8/gems/fcgi-0.8.6.1/fcgi.rb:597:in `each_cgi'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:53:in `process!'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:23:in `process!'
dispatch.fcgi:24

#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:955:in `find_one'
#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:941:in `find_from_ids'
#{RAILS_ROOT}/vendor/rails/activerecord/lib/active_record/base.rb:382:in `find'
#{RAILS_ROOT}/app/views/layouts/standard-layout.rhtml:52:in `_run_rhtml_layouts_standard_layout'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_view/base.rb:314:in `compile_and_render_template'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_view/base.rb:290:in `render_template'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_view/base.rb:249:in `render_file'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/layout.rb:249:in `render_without_benchmark'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:53:in `render'
/usr/lib/ruby/1.8/benchmark.rb:293:in `measure'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:53:in `render'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/base.rb:911:in `perform_action_without_filters'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/filters.rb:368:in `perform_action_without_benchmark'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:69:in `perform_action_without_rescue'
/usr/lib/ruby/1.8/benchmark.rb:293:in `measure'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:69:in `perform_action_without_rescue'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/rescue.rb:82:in `perform_action'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/base.rb:381:in `process_without_filters'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/filters.rb:377:in `process_without_session_management_support'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/session_management.rb:117:in `process'
#{RAILS_ROOT}/vendor/rails/railties/lib/dispatcher.rb:38:in `dispatch'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:150:in `process_request'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:54:in `process!'
/usr/lib/ruby/gems/1.8/gems/fcgi-0.8.6.1/fcgi.rb:600:in `each_cgi'
/usr/lib/ruby/gems/1.8/gems/fcgi-0.8.6.1/fcgi.rb:597:in `each_cgi'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:53:in `process!'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:23:in `process!'
dispatch.fcgi:24

Request

Parameters: None

Show session dump

--- 
:new_session: ""false""
:sessionobj: !ruby/object:UserSessionMgmt::UserSession 
  currently_logged_in: Y
  first_name: Chetan
  last_name: Kamdar
  login_time: 2006-05-29 11:39:31.244423 -04:00
  organization_id: 24
  person_id: 30
  user_name: chetan
flash: !map:ActionController::Flash::FlashHash {}

:return_to: /

Response
Headers: {""Status""=>""200 OK"", ""cookie""=>[], ""Cache-Control""=>""no-cache""}


",10/10/2011 09:36:31,10/10/2011 10:18:26,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:26; ajaya; 
Does it still happens?
"
user page gives errors,"logged in as admin and then clicked on list users:

http://qa.peerwater.org/person/list

 ArgumentError in PersonController#list

comparison of String with 0 failed

RAILS_ROOT: ../config/..
Application Trace | Framework Trace | Full Trace

#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:216:in `<='
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:216:in `initialize'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:197:in `paginator_and_collection_for'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:129:in `paginate'
#{RAILS_ROOT}/app/controllers/person_controller.rb:22:in `list'

#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:216:in `<='
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:216:in `initialize'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:197:in `paginator_and_collection_for'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:129:in `paginate'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/base.rb:910:in `perform_action_without_filters'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/filters.rb:368:in `perform_action_without_benchmark'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:69:in `perform_action_without_rescue'
/usr/lib/ruby/1.8/benchmark.rb:293:in `measure'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:69:in `perform_action_without_rescue'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/rescue.rb:82:in `perform_action'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/base.rb:381:in `process_without_filters'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/filters.rb:377:in `process_without_session_management_support'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/session_management.rb:117:in `process'
#{RAILS_ROOT}/vendor/rails/railties/lib/dispatcher.rb:38:in `dispatch'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:150:in `process_request'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:54:in `process!'
/usr/lib/ruby/gems/1.8/gems/fcgi-0.8.6.1/fcgi.rb:600:in `each_cgi'
/usr/lib/ruby/gems/1.8/gems/fcgi-0.8.6.1/fcgi.rb:597:in `each_cgi'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:53:in `process!'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:23:in `process!'
dispatch.fcgi:24

#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:216:in `<='
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:216:in `initialize'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:197:in `paginator_and_collection_for'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/pagination.rb:129:in `paginate'
#{RAILS_ROOT}/app/controllers/person_controller.rb:22:in `list'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/base.rb:910:in `perform_action_without_filters'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/filters.rb:368:in `perform_action_without_benchmark'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:69:in `perform_action_without_rescue'
/usr/lib/ruby/1.8/benchmark.rb:293:in `measure'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/benchmarking.rb:69:in `perform_action_without_rescue'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/rescue.rb:82:in `perform_action'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/base.rb:381:in `process_without_filters'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/filters.rb:377:in `process_without_session_management_support'
#{RAILS_ROOT}/vendor/rails/actionpack/lib/action_controller/session_management.rb:117:in `process'
#{RAILS_ROOT}/vendor/rails/railties/lib/dispatcher.rb:38:in `dispatch'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:150:in `process_request'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:54:in `process!'
/usr/lib/ruby/gems/1.8/gems/fcgi-0.8.6.1/fcgi.rb:600:in `each_cgi'
/usr/lib/ruby/gems/1.8/gems/fcgi-0.8.6.1/fcgi.rb:597:in `each_cgi'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:53:in `process!'
#{RAILS_ROOT}/vendor/rails/railties/lib/fcgi_handler.rb:23:in `process!'
dispatch.fcgi:24

Request

Parameters: None

Show session dump

--- 
:toggle1_type: 
:new_session: ""false""
:listings: 38
:link: 
:org_list: 
- !ruby/object:Organization 
  attributes: 
    org_id: ""14""
    org_name: Argentina Thirst
    role_name: Implementer
    country_name: Argentina
- !ruby/object:Organization 
  attributes: 
    org_id: ""13""
    org_name: Asha Water
    role_name: Implementer
    country_name: United States
- !ruby/object:Organization 
  attributes: 
    org_id: ""18""
    org_name: Austria Solar Water
    role_name: Implementer
    country_name: Austria
- !ruby/object:Organization 
  attributes: 
    org_id: ""8""
    org_name: BOTSWANA TIGER FUND
    role_name: Funder
    country_name: France
- !ruby/object:Organization 
  attributes: 
    org_id: ""16""
    org_name: Columbia Aqua
    role_name: Implementer
    country_name: United States
- !ruby/object:Organization 
  attributes: 
    org_id: ""2""
    org_name: CRY Inc
    role_name: Implementer
    country_name: NONE
- !ruby/object:Organization 
  attributes: 
    org_id: ""4""
    org_name: DC Herald
    role_name: Funder
    country_name: Antigua and Barbuda
- !ruby/object:Organization 
  attributes: 
    org_id: ""17""
    org_name: Japan Inc
    role_name: Implementer
    country_name: Japan
- !ruby/object:Organization 
  attributes: 
    org_id: ""15""
    org_name: Mexico Aqua
    role_name: Implementer
    country_name: Mexico
- !ruby/object:Organization 
  attributes: 
    org_id: ""10""
    org_name: NANA
    role_name: Implementer
    country_name: Antigua and Barbuda
- !ruby/object:Organization 
  attributes: 
    org_id: ""6""
    org_name: NASA
    role_name: Implementer
    country_name: United States
- !ruby/object:Organization 
  attributes: 
    org_id: ""3""
    org_name: New Life Cinema
    role_name: Implementer
    country_name: United States
- !ruby/object:Organization 
  attributes: 
    org_id: ""9""
    org_name: New NGO
    role_name: Observer
    country_name: Antigua and Barbuda
- !ruby/object:Organization 
  attributes: 
    org_id: ""21""
    org_name: New Organization - test
    role_name: Implementer
    country_name: India
- !ruby/object:Organization 
  attributes: 
    org_id: ""22""
    org_name: New Organization _ Test ABCD
    role_name: Implementer
    country_name: India
- !ruby/object:Organization 
  attributes: 
    org_id: ""19""
    org_name: Oakland MUD
    role_name: Implementer
    country_name: United States
- !ruby/object:Organization 
  attributes: 
    org_id: ""1""
    org_name: Peer Water Exchange
    role_name: Observer
    country_name: United States
- !ruby/object:Organization 
  attributes: 
    org_id: ""20""
    org_name: Safer Future
    role_name: Implementer
    country_name: Sierra Leone
- !ruby/object:Organization 
  attributes: 
    org_id: ""7""
    org_name: UN
    role_name: Funder
    country_name: France
- !ruby/object:Organization 
  attributes: 
    org_id: ""12""
    org_name: Westbridge Water
    role_name: Implementer
    country_name: United States
- !ruby/object:Organization 
  attributes: 
    org_id: ""5""
    org_name: Whatever
    role_name: Funder
    country_name: Afghanistan
:sessionobj: !ruby/object:UserSessionMgmt::UserSession 
  currently_logged_in: Y
  first_name: Deepti
  last_name: Goel
  login_time: 2006-05-30 12:38:35.549631 -04:00
  organization_id: 1
  person_id: 1
  user_name: admin
:role: 
:items_per_page: ALL
:org_name: 
:toggle1_country: 
:country: 
:toggle1_orgname: 
flash: !map:ActionController::Flash::FlashHash {}

:return_to: /

Response
Headers: {""cookie""=>[], ""Cache-Control""=>""no-cache""}
",10/10/2011 09:36:36,10/10/2011 10:18:31,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:28; ajaya; 
Does it happen again?","10/10/11 10:18:30; ajaya; 
Can't replicate.  Reopen if happens again.

ajay"
Editing project leads to blank page,"Logged in as shah
Edited an old application (clicked edit on section 1 of the form)

Filled out page 1 and then hit Continue at bottom.

Got blank page.

http://qa.peerwater.org/app/save_app_step1/126

Went back and then clicked Continue again, and got page 2.


Same thing happened when logged in as shah
http://qa.peerwater.org/app/save_app_step1/141



Got blank page on home at www.peerwater.org
http://www.peerwater.org/home_page/login

Looks like http issue
",10/10/2011 09:36:41,10/10/2011 10:18:33,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:33; ajaya; 
closing."
Space in nav bar removed,a space between | Home | and | Map | is gone and it needs to be reinserted,10/10/2011 09:36:47,10/10/2011 10:18:37,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:35; ajaya; 
Removed the junk header.  Not done with this bug yet.
aagrawal@sfAJAGRAs480linux ~/dev/src/pwx/app/views
$ svn commit layouts navigation.rhtml
Sending        layouts/layout.rhtml
Sending        layouts/login_header.rhtml
Sending        navigation.rhtml
Transmitting file data ...
Committed revision 1490.

","10/10/11 10:18:37; ajaya; 
Fixed.  Deployed in dev and qa"
Attach modules taking too long,"When Attach file is clicked, it takes too long to get the page where you attach files.

When files are attached system is too slow.

Even got ""operating timed out, lost connection"" message from browser and had to reload page with postdata.",10/10/2011 09:36:52,10/10/2011 10:18:45,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:39; rajesh; **Author: pwx**
The connection was reset

      

      
      
      

      
        
        

          

The connection to the server was reset while the page was loading.

        


        
        


    *   The site could be temporarily unavailable or too busy. Try again in a few
          moments.

    *   If you are unable to load any pages, check your computer's network
          connection.

    *   If your computer or network is protected by a firewall or proxy, make sure
          that Firefox is permitted to access the Web.","10/10/11 10:18:41; rajesh; **Author: pwx**
3rd try got rails error:

http://qa.peerwater.org/attachment/new?app_id=144&type=docs&to=app

Application error
Rails application failed to start properly""","10/10/11 10:18:43; ajaya; 
Rails Error happened cause I was trying to reset the log file.  I have rolled back the changes.  Please check if this is a problem still.  Reopen the BUG if it is.","10/10/11 10:18:45; ajaya; 
Closing for now. Can't reproduce./"
attachment fixes/enhancments,"
1/
during review of application, when we click on photo attachment, a new screen with a bigger picture, the desrciption, etc. shows up.
this needs a ""Back"" or ""Return to application"" button


2/ 
text files seem to create a problem. there is no icon associated with them. and when you click on the file name, a new blank browser screen comes up. do not even get the option to download a file.

3/
icons for word and excel sometimes don't show up.
http://qa.peerwater.org/app/show/147
there are problems with layout, sometimes files' titles don't show up



",10/10/2011 09:36:57,10/10/2011 10:18:51,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:47; ajaya; 
1, 2 Valid: Fix it.
3: Validate and Fix if necessary

New: Removed th Attach File... Button.  Replace with HTML Button with (Attach/Upload File)","10/10/11 10:18:49; ajaya; 
working on it now.","10/10/11 10:18:51; ajaya; 
1. Done
2. Done.
3. Done.  Titles won't show up if user doesn't provide them."
Email info when reviewer submits rating for application,"
When a reviewer rates an application and submits, an email should be sent to the administrator (admin@).

The text should be default and editable by the admin from admin home page (like other emails).

We need to find a way to summarize the number of reviewers assigned and how many have finished the review and how many are pending. This can be a report and possibly part of the email.",10/10/2011 09:37:03,10/10/2011 10:18:55,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:53; ajaya; 
let's think this in terms of as a admin application dashboard","10/10/11 10:18:55; ajaya; 
M      app/models/notifier.rb
M      app/models/app.rb
M      app/models/app_review.rb
M      app/models/app_review_status.rb
M      app/controllers/app_review_controller.rb
?      app/views/notifier/review_submitted.rhtml
M      app/views/app_review/display_review_rating.rhtml

Done. Deployed to qa and dev

AJ"
Assign final status form needs to show all reviewers and amount,"
The assign final status form should show all the reviewers names (including the ones that have not submitted a status).

The final screen which assigns funding should show the amount requested. This can be combined with the previous screen with the amount next to the radio button that says (Approved and funded).

",10/10/2011 09:37:07,10/10/2011 10:19:01,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:18:57; ajaya; 
Next to Status Block:

1. Amount Requested
2. Amount Being Approved.
","10/10/11 10:18:59; ajaya; 
Complted Development.  Waiting to Deploy.","10/10/11 10:19:01; ajaya; 
Done"
Assign final status form error,"



logged in as admin and assigning final app status.
then went away for an hour, when i came back and clicked submit, i got this error:


Error

System Error. Please refresh your browser



could that have been because of the long time away? 

however, i got the same error again a few minutes later, while clicking submit on another application final rating:
http://qa.peerwater.org/final_application_status/final_application_status?app_id=123

the error came on this screen:
http://qa.peerwater.org/final_application_status/update_final_application_status?app_id=123


",10/10/2011 09:37:11,10/10/2011 10:19:07,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:19:02; rajesh; **Author: pwx**
Now it has happened 3 times.
I went back to admin dashboard and started again.

I logged out and still happens.","10/10/11 10:19:04; rajesh; **Author: pwx**

The error seems to occur when an application is approved but not funded or rejected. I get it consistently for those 2 status'.  However, things work for approved funded.","10/10/11 10:19:07; ajaya; 
This used to happen when u reject an application.  Fixed and checked in.

Fixed & Deployed

aj

peerwate@rhodope ~/ruby/pwx-dev/app/controllers
$ svn commit final_application_status_controller.rb
Sending        final_application_status_controller.rb
Transmitting file data .
Committed revision 1489.

"
Multiple emails generated on enter app final status,"
Every time admin sets final status of an app, multiple emails are generated, instead of only one.
",10/10/2011 09:37:16,10/10/2011 10:19:10,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:19:08; ajaya; 
Need to validate.

aj","10/10/11 10:19:10; ajaya; 
Checked.  Shouldn't be an issue unless the application contact email is same as admin's.

AJ"
Smoothen flow of single project funding,"The flow for a single project needs to be simplified:

1/ on the application, there needs to be a radio button with 2 options:

Type of funding:  [ ] Single project    [ ] Multi-project / Program

This should come after the first line on the first page of the application.


2/ During edit/review, etc. this info should be clearly visible so needs to be on the forms to edit the app, on the forms to review the app

3/ When funding is granted, the process for the Single project should be completely transparent.

- when the funding is accepted, a project is created with the same data as the application
- the project has status 'not started' and is placed in the active projects category and in the todo with due date as the start date on the application.



TBD:
1/ status that is meaningful to the user (like ""enter start date"" ""submit mid-term report"" ""final status"" ...)

2/ multi-project flow, leave as is for now
",10/10/2011 09:37:23,10/10/2011 10:19:14,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:19:12; ajaya; 
1. Done

2. Done

3. Done.  I checked the Database. 
   -- The curent status of ""Pending"" means ""Funded but started Yet"".  So Let's not create another status.
   -- Done for Apps which are in Pending Status.


4 ","10/10/11 10:19:14; ajaya; 
Done"
search functionality,"need to start putting in a knowledge base funcationality.

start with simple text search. provide ability to search for keywords and the search will cover applications, projects, people, organizations, etc. all names and description fields.

",10/10/2011 09:37:30,10/10/2011 10:19:20,Closed,rajesh,ajaya,Next release,Next release,Fixed,"10/10/11 10:19:16; rajesh; **Author: pwx**
there needs to be a text box on the left of the menu with the clickable link: Search

so the user can type in searchable text from anywhere.

the results page should have:

1/ another text box with search again

2/ results divided into:

- projects
   - project text
   - attachments

- orgs
   - org text
   - users

- applications (except drafts)
  - application text
  - discussions
  - app attachments ","10/10/11 10:19:18; ajaya; 
Already covers app, attchments and QandA.

Rest in progress.

","10/10/11 10:19:20; ajaya; 
completed.
changeset:1723

please open new individual ones for specific requests.
"
Website upgrade automation ,"
There are a few tasks that require low level of technical skill.

These include:

- text edits on forms
- adding to help subsystem
- minor html

Creating a process to checkout - checking files, migrate from dev->qa->www

Basically, need a shell on top of the svn.
Need the ability:
- to check out a file
- to check in a file
- to update dev
- to move from dev -> qa
- to move from qa -> www

Editing and testing should the the responsibility of the person, but simplifying the process is important.
",10/10/2011 09:37:38,10/10/2011 10:19:22,Closed,rajesh,ajaya,Upgrade www to Latest Code Base,Upgrade www to Latest Code Base,Fixed,"10/10/11 10:19:22; ajaya; 
Done"
